Sentiment Scores,Classification,Tweet Text
0.037254901960784306,Neutral,jackieespinal4u jabramucci gayleasher1 whytwowit frankvdb711 realdonaldtrump potus denial and pushing your head deeper in the sand is exactly what brought canada to this very moment in time with president trump   hey no one likes to findout theyve been snookered i get it  but come on how long are you all going to remain oblivious to reality
0.4132352941176471,Positive,thetrumptrain realdonaldtrump lol  gotta love him
0.02941176470588236,Neutral,steffstweets alicesdaughter sticks and stones trump is still president call me whatever u want trump is still president
0.02941176470588236,Neutral,22minutes specifically the united states north trumps got the united states south covered
-0.24393382352941173,Negative,constitutional crisis pelosi schumer schiff and warner demand dojfbi defy trump declassification order  getting a little nervous there crying chuck schumer
-0.45588235294117646,Negative,realdonaldtrump foxnews realdonaldtrump vp statedept honorary president trump i let you know to skorea president park gun hye she almost dying now in prison by moon jae in system in illegally judging  please save to her from persecution by moon jae in moon is not acceptable person as like devil
-0.06323529411764708,Unsure,walshfreedom so we have fox idiots telling trump what to do while some unnamed aide does hisher best to prevent disaster and presssec lies about it to the american people gee i wonder why theres utter chaos in the wh
0.11350267379679145,Unsure,this picture of realdonaldtrump kissing the new 1040 form  you know the one that will take away all but 10k of your salt deductions in il06 thanks to peterroskam  reminded me of amarosas claim that she once saw trump eating paper trumpstank votecasten
0.02941176470588236,Neutral,democrats make lastditch effort to block trump declassification  via dailycaller
-0.37058823529411766,Negative,gregg jarrett if rosenstein defies trumps declassification order he should be fired for rank insubordination  via gatewaypundit
0.02941176470588236,Neutral,women for trump set to host summit at trump international in october
-0.24088235294117646,Negative,karmagitya senjeffmerkley realdonaldtrump trump the problem is these lists that include only one party if the list includes only the names of one party then that person is playing politics instead of caring about the real issue which is a long and disturbing history of abuse perpetrated by males in power across all
0.08823529411764708,Unsure,toberlana islandgirllani lindamusgrove9 janetllerraf randallkraft larryhumphries1 winwithtrump45 thereseosulliv2 whimsinator proudrepublica4 rsirrobbie wyvershago joseurena7700 chuckswife1973 debbrradebra ttomtex timbuckohfive thetrumptrain realdonaldtrump raleigh10mm aungiexyz lilpolksalad tjbooge progdisorder obfuscateclear ambamerica kay89266490 moreenie31 flamethrower70 gnxv687 xpyzyrx usvetram ldymars pinkavis american4ever1 icanplainlysee alkhciosbihadal alaskababe1225 klhirst1 craigchermside cindynine4 larryputt lawsenwebb winknod crackenbob mightybusterbro peregrinatious guitarshredde16 700uspr jesus still loves them all
-0.46053921568627454,Negative,its hard to believe kavanaugh is guilty of the allegation  kavenaugh has been treated unfair i feel terribly for him  trump  what about christine blasey ford what she has been put through is exactly is why survivors rarely come forward gaah im so disgusted
0.39943977591036417,Positive,filmystic msnbc swin24 maddow ya ryan i agree how dare he i saw the interview hilary was great so smart maddow was too hilary sure knows trump doesnt she she told us all this stuff 2 years ago hillaryclinton imstillwithher
-0.12058823529411763,Unsure,ddale8 i hope the canadian media grill him now on his ties with trump  before it is too late
0.07941176470588236,Unsure,the trump administration is directly responsible for contributing to human trafficking this administration should be charged
0.02941176470588236,Neutral,montana restaurant nixes republican event headlined by trump jr  eater
0.25539215686274513,Positive,shinobi1kenobii idyllicliving realjameswoods 55true4u and yes we can thank obama for the strong economy  he gave us a larger tax cut than the one trump gave us and he still managed to cut the deficit in half  lmao
0.004411764705882358,Neutral,i believe the judge he isnt a pussyhat wearing never trump leftist sociopath
0.21691176470588236,Positive,photographister fpepoon pretty sure trump will be scrubbed from the history books as hes a national embarrassment
0.14915966386554622,Unsure,realdonaldtrump breaking news we need a special counsel asap trump is colluding with north korea
0.3345588235294118,Positive,maggienyt remember trump knows more than the generals and intelligence combinedfor the first time in historynever before has the smartest person in america been president
-0.02941176470588236,Neutral,4mmjf msnbc kelly plays a game to further her phony existence its all calculated to further her bs career shes a fox creep and always will be one kelly found it convenient to use trump oreilly amp aisles to con ppl into thinking she was genuine shes another gretchen carlson
0.08823529411764708,Unsure,themgilroy forecasterenten they use ipsos for the gcbtrumpcongressional approval
-0.39705882352941174,Negative,criminals should feel vulnerable vulnerable trump feels angry unprotected amid mounting crises  the washington post
0.07316176470588236,Unsure,kim made no mention of a deadline for denuclearization although two weeks earlier he had first suggested to south korean national security director chung euiyong that he wanted to complete the process before trumps current term ends in january 2021
-0.04836601307189543,Neutral,pr gov shuts down jorge ramos trumpbaiting attempt
0.08823529411764708,Unsure,realdonaldtrump my hero is the president of the united states of america donald j trump
0.5220588235294118,Positive,did you ever notice when trump says  hes a good man  hes a great person he doesnt deserve this  that man ends up getting indicted
-0.14705882352941174,Unsure,thomaswictor republican men who repeatedly roll over in fear of being called istaphobic phobophobes are displaying learned helplessness they are unfit and need to step aside for the trump generation
0.3220588235294118,Positive,thetrumptrain ive been looking for a fighter in the presidency for decades  its not time to play nice this is a war  im not talking violence just resolute speech and action
